resource_id,category,resource_type,raw_resource_type,name,arn,service,account_id,region
aws:resource:arn:aws:s3:::dolan-docs.appgyver.academy,RESOURCE,STORAGE,AWS::S3::Bucket,dolan-docs.appgyver.academy,arn:aws:s3:::dolan-docs.appgyver.academy,s3,811596193553,us-west-2
aws:resource:arn:aws:s3:::dolan-docs.appgyver.black,RESOURCE,STORAGE,AWS::S3::Bucket,dolan-docs.appgyver.black,arn:aws:s3:::dolan-docs.appgyver.black,s3,811596193553,us-west-2
aws:resource:arn:aws:s3:::dolan-editor.apguyver.com,RESOURCE,STORAGE,AWS::S3::Bucket,dolan-editor.apguyver.com,arn:aws:s3:::dolan-editor.apguyver.com,s3,811596193553,us-west-2
aws:resource:arn:aws:s3:::dolan-editor.apgyver.com,RESOURCE,STORAGE,AWS::S3::Bucket,dolan-editor.apgyver.com,arn:aws:s3:::dolan-editor.apgyver.com,s3,811596193553,us-west-2
aws:resource:arn:aws:s3:::dolan-editor.apparchitect.com,RESOURCE,STORAGE,AWS::S3::Bucket,dolan-editor.apparchitect.com,arn:aws:s3:::dolan-editor.apparchitect.com,s3,811596193553,us-west-2
aws:resource:arn:aws:s3:::dolan-editor.appguyver.com,RESOURCE,STORAGE,AWS::S3::Bucket,dolan-editor.appguyver.com,arn:aws:s3:::dolan-editor.appguyver.com,s3,811596193553,us-west-2
aws:resource:arn:aws:s3:::dolan-editor.appgyver.academy,RESOURCE,STORAGE,AWS::S3::Bucket,dolan-editor.appgyver.academy,arn:aws:s3:::dolan-editor.appgyver.academy,s3,811596193553,us-west-2
aws:resource:arn:aws:s3:::dolan-editor.appgyver.black,RESOURCE,STORAGE,AWS::S3::Bucket,dolan-editor.appgyver.black,arn:aws:s3:::dolan-editor.appgyver.black,s3,811596193553,us-west-2
aws:resource:arn:aws:s3:::dolan-forums.apguyver.com,RESOURCE,STORAGE,AWS::S3::Bucket,dolan-forums.apguyver.com,arn:aws:s3:::dolan-forums.apguyver.com,s3,811596193553,us-west-2
aws:resource:arn:aws:s3:::dolan-forums.apgyver.com,RESOURCE,STORAGE,AWS::S3::Bucket,dolan-forums.apgyver.com,arn:aws:s3:::dolan-forums.apgyver.com,s3,811596193553,us-west-2
aws:resource:arn:aws:s3:::dolan-forums.apparchitect.com,RESOURCE,STORAGE,AWS::S3::Bucket,dolan-forums.apparchitect.com,arn:aws:s3:::dolan-forums.apparchitect.com,s3,811596193553,us-west-2
aws:resource:arn:aws:s3:::dolan-forums.appguyver.com,RESOURCE,STORAGE,AWS::S3::Bucket,dolan-forums.appguyver.com,arn:aws:s3:::dolan-forums.appguyver.com,s3,811596193553,us-west-2
aws:resource:arn:aws:s3:::dolan-forums.appgyver.academy,RESOURCE,STORAGE,AWS::S3::Bucket,dolan-forums.appgyver.academy,arn:aws:s3:::dolan-forums.appgyver.academy,s3,811596193553,us-west-2
aws:resource:arn:aws:s3:::dolan-forums.appgyver.black,RESOURCE,STORAGE,AWS::S3::Bucket,dolan-forums.appgyver.black,arn:aws:s3:::dolan-forums.appgyver.black,s3,811596193553,us-west-2
aws:resource:arn:aws:s3:::dolan-frontend.apguyver.com,RESOURCE,STORAGE,AWS::S3::Bucket,dolan-frontend.apguyver.com,arn:aws:s3:::dolan-frontend.apguyver.com,s3,811596193553,us-west-2
aws:resource:arn:aws:s3:::dolan-frontend.apgyver.com,RESOURCE,STORAGE,AWS::S3::Bucket,dolan-frontend.apgyver.com,arn:aws:s3:::dolan-frontend.apgyver.com,s3,811596193553,us-west-2
aws:resource:arn:aws:s3:::dolan-frontend.apparchitect.com,RESOURCE,STORAGE,AWS::S3::Bucket,dolan-frontend.apparchitect.com,arn:aws:s3:::dolan-frontend.apparchitect.com,s3,811596193553,us-west-2
aws:resource:arn:aws:s3:::dolan-frontend.appguyver.com,RESOURCE,STORAGE,AWS::S3::Bucket,dolan-frontend.appguyver.com,arn:aws:s3:::dolan-frontend.appguyver.com,s3,811596193553,us-west-2
aws:resource:arn:aws:s3:::dolan-frontend.appgyver.academy,RESOURCE,STORAGE,AWS::S3::Bucket,dolan-frontend.appgyver.academy,arn:aws:s3:::dolan-frontend.appgyver.academy,s3,811596193553,us-west-2
aws:resource:arn:aws:s3:::dolan-frontend.appgyver.black,RESOURCE,STORAGE,AWS::S3::Bucket,dolan-frontend.appgyver.black,arn:aws:s3:::dolan-frontend.appgyver.black,s3,811596193553,us-west-2
aws:resource:arn:aws:s3:::dolan-governance.apguyver.com,RESOURCE,STORAGE,AWS::S3::Bucket,dolan-governance.apguyver.com,arn:aws:s3:::dolan-governance.apguyver.com,s3,811596193553,us-west-2
aws:resource:arn:aws:s3:::dolan-governance.apgyver.com,RESOURCE,STORAGE,AWS::S3::Bucket,dolan-governance.apgyver.com,arn:aws:s3:::dolan-governance.apgyver.com,s3,811596193553,us-west-2
aws:resource:arn:aws:s3:::dolan-governance.apparchitect.com,RESOURCE,STORAGE,AWS::S3::Bucket,dolan-governance.apparchitect.com,arn:aws:s3:::dolan-governance.apparchitect.com,s3,811596193553,us-west-2
aws:resource:arn:aws:s3:::dolan-governance.appguyver.com,RESOURCE,STORAGE,AWS::S3::Bucket,dolan-governance.appguyver.com,arn:aws:s3:::dolan-governance.appguyver.com,s3,811596193553,us-west-2
aws:resource:arn:aws:s3:::dolan-governance.appgyver.academy,RESOURCE,STORAGE,AWS::S3::Bucket,dolan-governance.appgyver.academy,arn:aws:s3:::dolan-governance.appgyver.academy,s3,811596193553,us-west-2
aws:resource:arn:aws:s3:::dolan-governance.appgyver.black,RESOURCE,STORAGE,AWS::S3::Bucket,dolan-governance.appgyver.black,arn:aws:s3:::dolan-governance.appgyver.black,s3,811596193553,us-west-2
aws:resource:arn:aws:s3:::dolan-guides.apguyver.com,RESOURCE,STORAGE,AWS::S3::Bucket,dolan-guides.apguyver.com,arn:aws:s3:::dolan-guides.apguyver.com,s3,811596193553,us-west-2
aws:resource:arn:aws:s3:::dolan-guides.apgyver.com,RESOURCE,STORAGE,AWS::S3::Bucket,dolan-guides.apgyver.com,arn:aws:s3:::dolan-guides.apgyver.com,s3,811596193553,us-west-2
aws:resource:arn:aws:s3:::dolan-guides.apparchitect.com,RESOURCE,STORAGE,AWS::S3::Bucket,dolan-guides.apparchitect.com,arn:aws:s3:::dolan-guides.apparchitect.com,s3,811596193553,us-west-2
aws:resource:arn:aws:s3:::dolan-guides.appguyver.com,RESOURCE,STORAGE,AWS::S3::Bucket,dolan-guides.appguyver.com,arn:aws:s3:::dolan-guides.appguyver.com,s3,811596193553,us-west-2
aws:resource:arn:aws:s3:::dolan-guides.appgyver.academy,RESOURCE,STORAGE,AWS::S3::Bucket,dolan-guides.appgyver.academy,arn:aws:s3:::dolan-guides.appgyver.academy,s3,811596193553,us-west-2
aws:resource:arn:aws:s3:::dolan-guides.appgyver.black,RESOURCE,STORAGE,AWS::S3::Bucket,dolan-guides.appgyver.black,arn:aws:s3:::dolan-guides.appgyver.black,s3,811596193553,us-west-2
aws:resource:arn:aws:s3:::dolan-hack.apguyver.com,RESOURCE,STORAGE,AWS::S3::Bucket,dolan-hack.apguyver.com,arn:aws:s3:::dolan-hack.apguyver.com,s3,811596193553,us-west-2
aws:resource:arn:aws:s3:::dolan-hack.apgyver.com,RESOURCE,STORAGE,AWS::S3::Bucket,dolan-hack.apgyver.com,arn:aws:s3:::dolan-hack.apgyver.com,s3,811596193553,us-west-2
aws:resource:arn:aws:s3:::dolan-hack.apparchitect.com,RESOURCE,STORAGE,AWS::S3::Bucket,dolan-hack.apparchitect.com,arn:aws:s3:::dolan-hack.apparchitect.com,s3,811596193553,us-west-2
aws:resource:arn:aws:s3:::dolan-hack.appguyver.com,RESOURCE,STORAGE,AWS::S3::Bucket,dolan-hack.appguyver.com,arn:aws:s3:::dolan-hack.appguyver.com,s3,811596193553,us-west-2
aws:resource:arn:aws:s3:::dolan-hack.appgyver.academy,RESOURCE,STORAGE,AWS::S3::Bucket,dolan-hack.appgyver.academy,arn:aws:s3:::dolan-hack.appgyver.academy,s3,811596193553,us-west-2
aws:resource:arn:aws:s3:::dolan-hack.appgyver.black,RESOURCE,STORAGE,AWS::S3::Bucket,dolan-hack.appgyver.black,arn:aws:s3:::dolan-hack.appgyver.black,s3,811596193553,us-west-2
aws:resource:arn:aws:s3:::dolan-inbound.apguyver.com,RESOURCE,STORAGE,AWS::S3::Bucket,dolan-inbound.apguyver.com,arn:aws:s3:::dolan-inbound.apguyver.com,s3,811596193553,us-west-2
aws:resource:arn:aws:s3:::dolan-inbound.apgyver.com,RESOURCE,STORAGE,AWS::S3::Bucket,dolan-inbound.apgyver.com,arn:aws:s3:::dolan-inbound.apgyver.com,s3,811596193553,us-west-2
aws:resource:arn:aws:s3:::dolan-inbound.apparchitect.com,RESOURCE,STORAGE,AWS::S3::Bucket,dolan-inbound.apparchitect.com,arn:aws:s3:::dolan-inbound.apparchitect.com,s3,811596193553,us-west-2
aws:resource:arn:aws:s3:::dolan-inbound.appguyver.com,RESOURCE,STORAGE,AWS::S3::Bucket,dolan-inbound.appguyver.com,arn:aws:s3:::dolan-inbound.appguyver.com,s3,811596193553,us-west-2
aws:resource:arn:aws:s3:::dolan-inbound.appgyver.academy,RESOURCE,STORAGE,AWS::S3::Bucket,dolan-inbound.appgyver.academy,arn:aws:s3:::dolan-inbound.appgyver.academy,s3,811596193553,us-west-2
aws:resource:arn:aws:s3:::dolan-inbound.appgyver.black,RESOURCE,STORAGE,AWS::S3::Bucket,dolan-inbound.appgyver.black,arn:aws:s3:::dolan-inbound.appgyver.black,s3,811596193553,us-west-2
aws:resource:arn:aws:s3:::dolan-kovanen.apguyver.com,RESOURCE,STORAGE,AWS::S3::Bucket,dolan-kovanen.apguyver.com,arn:aws:s3:::dolan-kovanen.apguyver.com,s3,811596193553,us-west-2
aws:resource:arn:aws:s3:::dolan-kovanen.apgyver.com,RESOURCE,STORAGE,AWS::S3::Bucket,dolan-kovanen.apgyver.com,arn:aws:s3:::dolan-kovanen.apgyver.com,s3,811596193553,us-west-2
aws:resource:arn:aws:s3:::dolan-kovanen.apparchitect.com,RESOURCE,STORAGE,AWS::S3::Bucket,dolan-kovanen.apparchitect.com,arn:aws:s3:::dolan-kovanen.apparchitect.com,s3,811596193553,us-west-2
aws:resource:arn:aws:s3:::dolan-kovanen.appguyver.com,RESOURCE,STORAGE,AWS::S3::Bucket,dolan-kovanen.appguyver.com,arn:aws:s3:::dolan-kovanen.appguyver.com,s3,811596193553,us-west-2
aws:resource:arn:aws:s3:::dolan-kovanen.appgyver.academy,RESOURCE,STORAGE,AWS::S3::Bucket,dolan-kovanen.appgyver.academy,arn:aws:s3:::dolan-kovanen.appgyver.academy,s3,811596193553,us-west-2
aws:resource:arn:aws:s3:::dolan-kovanen.appgyver.black,RESOURCE,STORAGE,AWS::S3::Bucket,dolan-kovanen.appgyver.black,arn:aws:s3:::dolan-kovanen.appgyver.black,s3,811596193553,us-west-2
aws:resource:arn:aws:s3:::dolan-legacy.apguyver.com,RESOURCE,STORAGE,AWS::S3::Bucket,dolan-legacy.apguyver.com,arn:aws:s3:::dolan-legacy.apguyver.com,s3,811596193553,us-west-2
aws:resource:arn:aws:s3:::dolan-legacy.apgyver.com,RESOURCE,STORAGE,AWS::S3::Bucket,dolan-legacy.apgyver.com,arn:aws:s3:::dolan-legacy.apgyver.com,s3,811596193553,us-west-2
aws:resource:arn:aws:s3:::dolan-legacy.apparchitect.com,RESOURCE,STORAGE,AWS::S3::Bucket,dolan-legacy.apparchitect.com,arn:aws:s3:::dolan-legacy.apparchitect.com,s3,811596193553,us-west-2
aws:resource:arn:aws:s3:::dolan-legacy.appguyver.com,RESOURCE,STORAGE,AWS::S3::Bucket,dolan-legacy.appguyver.com,arn:aws:s3:::dolan-legacy.appguyver.com,s3,811596193553,us-west-2
aws:resource:arn:aws:s3:::dolan-legacy.appgyver.academy,RESOURCE,STORAGE,AWS::S3::Bucket,dolan-legacy.appgyver.academy,arn:aws:s3:::dolan-legacy.appgyver.academy,s3,811596193553,us-west-2
aws:resource:arn:aws:s3:::dolan-legacy.appgyver.black,RESOURCE,STORAGE,AWS::S3::Bucket,dolan-legacy.appgyver.black,arn:aws:s3:::dolan-legacy.appgyver.black,s3,811596193553,us-west-2
aws:resource:arn:aws:s3:::dolan-letsencrypt.apguyver.com,RESOURCE,STORAGE,AWS::S3::Bucket,dolan-letsencrypt.apguyver.com,arn:aws:s3:::dolan-letsencrypt.apguyver.com,s3,811596193553,us-west-2
aws:resource:arn:aws:s3:::dolan-letsencrypt.apgyver.com,RESOURCE,STORAGE,AWS::S3::Bucket,dolan-letsencrypt.apgyver.com,arn:aws:s3:::dolan-letsencrypt.apgyver.com,s3,811596193553,us-west-2
aws:resource:arn:aws:s3:::dolan-letsencrypt.apparchitect.com,RESOURCE,STORAGE,AWS::S3::Bucket,dolan-letsencrypt.apparchitect.com,arn:aws:s3:::dolan-letsencrypt.apparchitect.com,s3,811596193553,us-west-2
aws:resource:arn:aws:s3:::dolan-letsencrypt.appguyver.com,RESOURCE,STORAGE,AWS::S3::Bucket,dolan-letsencrypt.appguyver.com,arn:aws:s3:::dolan-letsencrypt.appguyver.com,s3,811596193553,us-west-2
aws:resource:arn:aws:s3:::dolan-letsencrypt.appgyver.academy,RESOURCE,STORAGE,AWS::S3::Bucket,dolan-letsencrypt.appgyver.academy,arn:aws:s3:::dolan-letsencrypt.appgyver.academy,s3,811596193553,us-west-2
aws:resource:arn:aws:s3:::dolan-letsencrypt.appgyver.black,RESOURCE,STORAGE,AWS::S3::Bucket,dolan-letsencrypt.appgyver.black,arn:aws:s3:::dolan-letsencrypt.appgyver.black,s3,811596193553,us-west-2
aws:resource:arn:aws:s3:::dolan-livepreview.apguyver.com,RESOURCE,STORAGE,AWS::S3::Bucket,dolan-livepreview.apguyver.com,arn:aws:s3:::dolan-livepreview.apguyver.com,s3,811596193553,us-west-2
aws:resource:arn:aws:s3:::dolan-livepreview.apgyver.com,RESOURCE,STORAGE,AWS::S3::Bucket,dolan-livepreview.apgyver.com,arn:aws:s3:::dolan-livepreview.apgyver.com,s3,811596193553,us-west-2
aws:resource:arn:aws:s3:::dolan-livepreview.apparchitect.com,RESOURCE,STORAGE,AWS::S3::Bucket,dolan-livepreview.apparchitect.com,arn:aws:s3:::dolan-livepreview.apparchitect.com,s3,811596193553,us-west-2
aws:resource:arn:aws:s3:::dolan-livepreview.appguyver.com,RESOURCE,STORAGE,AWS::S3::Bucket,dolan-livepreview.appguyver.com,arn:aws:s3:::dolan-livepreview.appguyver.com,s3,811596193553,us-west-2
aws:resource:arn:aws:s3:::dolan-livepreview.appgyver.academy,RESOURCE,STORAGE,AWS::S3::Bucket,dolan-livepreview.appgyver.academy,arn:aws:s3:::dolan-livepreview.appgyver.academy,s3,811596193553,us-west-2
aws:resource:arn:aws:s3:::dolan-livepreview.appgyver.black,RESOURCE,STORAGE,AWS::S3::Bucket,dolan-livepreview.appgyver.black,arn:aws:s3:::dolan-livepreview.appgyver.black,s3,811596193553,us-west-2
aws:resource:arn:aws:s3:::dolan-payments.apguyver.com,RESOURCE,STORAGE,AWS::S3::Bucket,dolan-payments.apguyver.com,arn:aws:s3:::dolan-payments.apguyver.com,s3,811596193553,us-west-2
aws:resource:arn:aws:s3:::dolan-payments.apgyver.com,RESOURCE,STORAGE,AWS::S3::Bucket,dolan-payments.apgyver.com,arn:aws:s3:::dolan-payments.apgyver.com,s3,811596193553,us-west-2
aws:resource:arn:aws:s3:::dolan-payments.apparchitect.com,RESOURCE,STORAGE,AWS::S3::Bucket,dolan-payments.apparchitect.com,arn:aws:s3:::dolan-payments.apparchitect.com,s3,811596193553,us-west-2
aws:resource:arn:aws:s3:::dolan-payments.appguyver.com,RESOURCE,STORAGE,AWS::S3::Bucket,dolan-payments.appguyver.com,arn:aws:s3:::dolan-payments.appguyver.com,s3,811596193553,us-west-2
aws:resource:arn:aws:s3:::dolan-payments.appgyver.academy,RESOURCE,STORAGE,AWS::S3::Bucket,dolan-payments.appgyver.academy,arn:aws:s3:::dolan-payments.appgyver.academy,s3,811596193553,us-west-2
aws:resource:arn:aws:s3:::dolan-payments.appgyver.black,RESOURCE,STORAGE,AWS::S3::Bucket,dolan-payments.appgyver.black,arn:aws:s3:::dolan-payments.appgyver.black,s3,811596193553,us-west-2
aws:resource:arn:aws:s3:::dolan-platform.apguyver.com,RESOURCE,STORAGE,AWS::S3::Bucket,dolan-platform.apguyver.com,arn:aws:s3:::dolan-platform.apguyver.com,s3,811596193553,us-west-2
aws:resource:arn:aws:s3:::dolan-platform.apgyver.com,RESOURCE,STORAGE,AWS::S3::Bucket,dolan-platform.apgyver.com,arn:aws:s3:::dolan-platform.apgyver.com,s3,811596193553,us-west-2
aws:resource:arn:aws:s3:::dolan-platform.apparchitect.com,RESOURCE,STORAGE,AWS::S3::Bucket,dolan-platform.apparchitect.com,arn:aws:s3:::dolan-platform.apparchitect.com,s3,811596193553,us-west-2
aws:resource:arn:aws:s3:::dolan-platform.appguyver.com,RESOURCE,STORAGE,AWS::S3::Bucket,dolan-platform.appguyver.com,arn:aws:s3:::dolan-platform.appguyver.com,s3,811596193553,us-west-2
aws:resource:arn:aws:s3:::dolan-platform.appgyver.academy,RESOURCE,STORAGE,AWS::S3::Bucket,dolan-platform.appgyver.academy,arn:aws:s3:::dolan-platform.appgyver.academy,s3,811596193553,us-west-2
aws:resource:arn:aws:s3:::dolan-platform.appgyver.black,RESOURCE,STORAGE,AWS::S3::Bucket,dolan-platform.appgyver.black,arn:aws:s3:::dolan-platform.appgyver.black,s3,811596193553,us-west-2
aws:resource:arn:aws:s3:::dolan-preview.apguyver.com,RESOURCE,STORAGE,AWS::S3::Bucket,dolan-preview.apguyver.com,arn:aws:s3:::dolan-preview.apguyver.com,s3,811596193553,us-west-2
aws:resource:arn:aws:s3:::dolan-preview.apgyver.com,RESOURCE,STORAGE,AWS::S3::Bucket,dolan-preview.apgyver.com,arn:aws:s3:::dolan-preview.apgyver.com,s3,811596193553,us-west-2
aws:resource:arn:aws:s3:::dolan-preview.apparchitect.com,RESOURCE,STORAGE,AWS::S3::Bucket,dolan-preview.apparchitect.com,arn:aws:s3:::dolan-preview.apparchitect.com,s3,811596193553,us-west-2
aws:resource:arn:aws:s3:::dolan-preview.appguyver.com,RESOURCE,STORAGE,AWS::S3::Bucket,dolan-preview.appguyver.com,arn:aws:s3:::dolan-preview.appguyver.com,s3,811596193553,us-west-2
aws:resource:arn:aws:s3:::dolan-preview.appgyver.academy,RESOURCE,STORAGE,AWS::S3::Bucket,dolan-preview.appgyver.academy,arn:aws:s3:::dolan-preview.appgyver.academy,s3,811596193553,us-west-2
aws:resource:arn:aws:s3:::dolan-preview.appgyver.black,RESOURCE,STORAGE,AWS::S3::Bucket,dolan-preview.appgyver.black,arn:aws:s3:::dolan-preview.appgyver.black,s3,811596193553,us-west-2
aws:resource:arn:aws:s3:::dolan-proxy.apguyver.com,RESOURCE,STORAGE,AWS::S3::Bucket,dolan-proxy.apguyver.com,arn:aws:s3:::dolan-proxy.apguyver.com,s3,811596193553,us-west-2
aws:resource:arn:aws:s3:::dolan-proxy.apgyver.com,RESOURCE,STORAGE,AWS::S3::Bucket,dolan-proxy.apgyver.com,arn:aws:s3:::dolan-proxy.apgyver.com,s3,811596193553,us-west-2
aws:resource:arn:aws:s3:::dolan-proxy.apparchitect.com,RESOURCE,STORAGE,AWS::S3::Bucket,dolan-proxy.apparchitect.com,arn:aws:s3:::dolan-proxy.apparchitect.com,s3,811596193553,us-west-2
aws:resource:arn:aws:s3:::dolan-proxy.appguyver.com,RESOURCE,STORAGE,AWS::S3::Bucket,dolan-proxy.appguyver.com,arn:aws:s3:::dolan-proxy.appguyver.com,s3,811596193553,us-west-2
aws:resource:arn:aws:s3:::dolan-proxy.appgyver.academy,RESOURCE,STORAGE,AWS::S3::Bucket,dolan-proxy.appgyver.academy,arn:aws:s3:::dolan-proxy.appgyver.academy,s3,811596193553,us-west-2
aws:resource:arn:aws:s3:::dolan-proxy.appgyver.black,RESOURCE,STORAGE,AWS::S3::Bucket,dolan-proxy.appgyver.black,arn:aws:s3:::dolan-proxy.appgyver.black,s3,811596193553,us-west-2
aws:resource:arn:aws:s3:::dolan-reloaded.apguyver.com,RESOURCE,STORAGE,AWS::S3::Bucket,dolan-reloaded.apguyver.com,arn:aws:s3:::dolan-reloaded.apguyver.com,s3,811596193553,us-west-2
aws:resource:arn:aws:s3:::dolan-reloaded.apgyver.com,RESOURCE,STORAGE,AWS::S3::Bucket,dolan-reloaded.apgyver.com,arn:aws:s3:::dolan-reloaded.apgyver.com,s3,811596193553,us-west-2
aws:resource:arn:aws:s3:::dolan-reloaded.apparchitect.com,RESOURCE,STORAGE,AWS::S3::Bucket,dolan-reloaded.apparchitect.com,arn:aws:s3:::dolan-reloaded.apparchitect.com,s3,811596193553,us-west-2
aws:resource:arn:aws:s3:::dolan-reloaded.appguyver.com,RESOURCE,STORAGE,AWS::S3::Bucket,dolan-reloaded.appguyver.com,arn:aws:s3:::dolan-reloaded.appguyver.com,s3,811596193553,us-west-2
aws:resource:arn:aws:s3:::dolan-reloaded.appgyver.academy,RESOURCE,STORAGE,AWS::S3::Bucket,dolan-reloaded.appgyver.academy,arn:aws:s3:::dolan-reloaded.appgyver.academy,s3,811596193553,us-west-2
aws:resource:arn:aws:s3:::dolan-reloaded.appgyver.black,RESOURCE,STORAGE,AWS::S3::Bucket,dolan-reloaded.appgyver.black,arn:aws:s3:::dolan-reloaded.appgyver.black,s3,811596193553,us-west-2
aws:resource:arn:aws:s3:::dolan-restfile.apguyver.com,RESOURCE,STORAGE,AWS::S3::Bucket,dolan-restfile.apguyver.com,arn:aws:s3:::dolan-restfile.apguyver.com,s3,811596193553,us-west-2
aws:resource:arn:aws:s3:::dolan-restfile.apgyver.com,RESOURCE,STORAGE,AWS::S3::Bucket,dolan-restfile.apgyver.com,arn:aws:s3:::dolan-restfile.apgyver.com,s3,811596193553,us-west-2
aws:resource:arn:aws:s3:::dolan-restfile.apparchitect.com,RESOURCE,STORAGE,AWS::S3::Bucket,dolan-restfile.apparchitect.com,arn:aws:s3:::dolan-restfile.apparchitect.com,s3,811596193553,us-west-2
aws:resource:arn:aws:s3:::dolan-restfile.appguyver.com,RESOURCE,STORAGE,AWS::S3::Bucket,dolan-restfile.appguyver.com,arn:aws:s3:::dolan-restfile.appguyver.com,s3,811596193553,us-west-2
aws:resource:arn:aws:s3:::dolan-restfile.appgyver.academy,RESOURCE,STORAGE,AWS::S3::Bucket,dolan-restfile.appgyver.academy,arn:aws:s3:::dolan-restfile.appgyver.academy,s3,811596193553,us-west-2
aws:resource:arn:aws:s3:::dolan-restfile.appgyver.black,RESOURCE,STORAGE,AWS::S3::Bucket,dolan-restfile.appgyver.black,arn:aws:s3:::dolan-restfile.appgyver.black,s3,811596193553,us-west-2
aws:resource:arn:aws:s3:::dolan-ruukkipct.apguyver.com,RESOURCE,STORAGE,AWS::S3::Bucket,dolan-ruukkipct.apguyver.com,arn:aws:s3:::dolan-ruukkipct.apguyver.com,s3,811596193553,us-west-2
aws:resource:arn:aws:s3:::dolan-ruukkipct.apgyver.com,RESOURCE,STORAGE,AWS::S3::Bucket,dolan-ruukkipct.apgyver.com,arn:aws:s3:::dolan-ruukkipct.apgyver.com,s3,811596193553,us-west-2
aws:resource:arn:aws:s3:::dolan-ruukkipct.apparchitect.com,RESOURCE,STORAGE,AWS::S3::Bucket,dolan-ruukkipct.apparchitect.com,arn:aws:s3:::dolan-ruukkipct.apparchitect.com,s3,811596193553,us-west-2
aws:resource:arn:aws:s3:::dolan-ruukkipct.appguyver.com,RESOURCE,STORAGE,AWS::S3::Bucket,dolan-ruukkipct.appguyver.com,arn:aws:s3:::dolan-ruukkipct.appguyver.com,s3,811596193553,us-west-2
aws:resource:arn:aws:s3:::dolan-ruukkipct.appgyver.academy,RESOURCE,STORAGE,AWS::S3::Bucket,dolan-ruukkipct.appgyver.academy,arn:aws:s3:::dolan-ruukkipct.appgyver.academy,s3,811596193553,us-west-2
aws:resource:arn:aws:s3:::dolan-ruukkipct.appgyver.black,RESOURCE,STORAGE,AWS::S3::Bucket,dolan-ruukkipct.appgyver.black,arn:aws:s3:::dolan-ruukkipct.appgyver.black,s3,811596193553,us-west-2
aws:resource:arn:aws:s3:::dolan-secure.apguyver.com,RESOURCE,STORAGE,AWS::S3::Bucket,dolan-secure.apguyver.com,arn:aws:s3:::dolan-secure.apguyver.com,s3,811596193553,us-west-2
aws:resource:arn:aws:s3:::dolan-secure.apgyver.com,RESOURCE,STORAGE,AWS::S3::Bucket,dolan-secure.apgyver.com,arn:aws:s3:::dolan-secure.apgyver.com,s3,811596193553,us-west-2
aws:resource:arn:aws:s3:::dolan-secure.apparchitect.com,RESOURCE,STORAGE,AWS::S3::Bucket,dolan-secure.apparchitect.com,arn:aws:s3:::dolan-secure.apparchitect.com,s3,811596193553,us-west-2
aws:resource:arn:aws:s3:::dolan-secure.appguyver.com,RESOURCE,STORAGE,AWS::S3::Bucket,dolan-secure.appguyver.com,arn:aws:s3:::dolan-secure.appguyver.com,s3,811596193553,us-west-2
aws:resource:arn:aws:s3:::dolan-secure.appgyver.academy,RESOURCE,STORAGE,AWS::S3::Bucket,dolan-secure.appgyver.academy,arn:aws:s3:::dolan-secure.appgyver.academy,s3,811596193553,us-west-2
aws:resource:arn:aws:s3:::dolan-secure.appgyver.black,RESOURCE,STORAGE,AWS::S3::Bucket,dolan-secure.appgyver.black,arn:aws:s3:::dolan-secure.appgyver.black,s3,811596193553,us-west-2
aws:resource:arn:aws:s3:::dolan-server.apguyver.com,RESOURCE,STORAGE,AWS::S3::Bucket,dolan-server.apguyver.com,arn:aws:s3:::dolan-server.apguyver.com,s3,811596193553,us-west-2
aws:resource:arn:aws:s3:::dolan-server.apgyver.com,RESOURCE,STORAGE,AWS::S3::Bucket,dolan-server.apgyver.com,arn:aws:s3:::dolan-server.apgyver.com,s3,811596193553,us-west-2
aws:resource:arn:aws:s3:::dolan-server.apparchitect.com,RESOURCE,STORAGE,AWS::S3::Bucket,dolan-server.apparchitect.com,arn:aws:s3:::dolan-server.apparchitect.com,s3,811596193553,us-west-2
aws:resource:arn:aws:s3:::dolan-server.appguyver.com,RESOURCE,STORAGE,AWS::S3::Bucket,dolan-server.appguyver.com,arn:aws:s3:::dolan-server.appguyver.com,s3,811596193553,us-west-2
aws:resource:arn:aws:s3:::dolan-server.appgyver.academy,RESOURCE,STORAGE,AWS::S3::Bucket,dolan-server.appgyver.academy,arn:aws:s3:::dolan-server.appgyver.academy,s3,811596193553,us-west-2
aws:resource:arn:aws:s3:::dolan-server.appgyver.black,RESOURCE,STORAGE,AWS::S3::Bucket,dolan-server.appgyver.black,arn:aws:s3:::dolan-server.appgyver.black,s3,811596193553,us-west-2
aws:resource:arn:aws:s3:::dolan-share.apguyver.com,RESOURCE,STORAGE,AWS::S3::Bucket,dolan-share.apguyver.com,arn:aws:s3:::dolan-share.apguyver.com,s3,811596193553,us-west-2
aws:resource:arn:aws:s3:::dolan-share.apgyver.com,RESOURCE,STORAGE,AWS::S3::Bucket,dolan-share.apgyver.com,arn:aws:s3:::dolan-share.apgyver.com,s3,811596193553,us-west-2
aws:resource:arn:aws:s3:::dolan-share.apparchitect.com,RESOURCE,STORAGE,AWS::S3::Bucket,dolan-share.apparchitect.com,arn:aws:s3:::dolan-share.apparchitect.com,s3,811596193553,us-west-2
aws:resource:arn:aws:s3:::dolan-share.appguyver.com,RESOURCE,STORAGE,AWS::S3::Bucket,dolan-share.appguyver.com,arn:aws:s3:::dolan-share.appguyver.com,s3,811596193553,us-west-2
