event_id,category,event_type,event_source,raw_event_name,event_time,region,source_ip,user_agent,outcome,raw_log_ref
cf12257-43de-4a5f-b5ca-933d3509424c,EVENT,READ,comprehend.amazonaws.com,ListEntityRecognizers,2020-09-24T18:17:20Z,us-east-1,60.219.252.71,Boto3/1.14.28 Python/3.8.5 Linux/5.8.0-kali1-amd64 Botocore/1.17.28,FAILURE,flaws_cloudtrail19.json#eventID=cf12257-43de-4a5f-b5ca-933d3509424c
8abe683d-5104-4e06-a0da-e6ba42e6edd2,EVENT,READ,comprehend.amazonaws.com,ListKeyPhrasesDetectionJobs,2020-09-24T18:17:20Z,us-east-1,60.219.252.71,Boto3/1.14.28 Python/3.8.5 Linux/5.8.0-kali1-amd64 Botocore/1.17.28,FAILURE,flaws_cloudtrail19.json#eventID=8abe683d-5104-4e06-a0da-e6ba42e6edd2
7b728988-11b1-46ad-b913-607ba019330a9,EVENT,READ,comprehend.amazonaws.com,ListTopicsDetectionJobs,2020-09-24T18:17:21Z,us-east-1,60.219.252.71,Boto3/1.14.28 Python/3.8.5 Linux/5.8.0-kali1-amd64 Botocore/1.17.28,FAILURE,flaws_cloudtrail19.json#eventID=7b728988-11b1-46ad-b913-607ba019330a9
131737c72-e665-4ef0-ba76-c8213f002d43,EVENT,READ,comprehend.amazonaws.com,ListSentimentDetectionJobs,2020-09-24T18:17:21Z,us-east-1,60.219.252.71,Boto3/1.14.28 Python/3.8.5 Linux/5.8.0-kali1-amd64 Botocore/1.17.28,FAILURE,flaws_cloudtrail19.json#eventID=131737c72-e665-4ef0-ba76-c8213f002d43
4e391555-2599-4473-93d8-8b72b009950d,EVENT,READ,datapipeline.amazonaws.com,ListPipelines,2020-09-24T18:17:22Z,us-east-1,60.219.252.71,Boto3/1.14.28 Python/3.8.5 Linux/5.8.0-kali1-amd64 Botocore/1.17.28,FAILURE,flaws_cloudtrail19.json#eventID=4e391555-2599-4473-93d8-8b72b009950d
b2c20b3f-c6e4-479e-9a2d-f53d7d617213,EVENT,READ,datasync.amazonaws.com,ListLocations,2020-09-24T18:17:22Z,us-east-1,60.219.252.71,Boto3/1.14.28 Python/3.8.5 Linux/5.8.0-kali1-amd64 Botocore/1.17.28,SUCCESS,flaws_cloudtrail19.json#eventID=b2c20b3f-c6e4-479e-9a2d-f53d7d617213
582da5c6-ff93-4410-a6f2-9c53138bb34,EVENT,READ,datasync.amazonaws.com,ListAgents,2020-09-24T18:17:22Z,us-east-1,60.219.252.71,Boto3/1.14.28 Python/3.8.5 Linux/5.8.0-kali1-amd64 Botocore/1.17.28,SUCCESS,flaws_cloudtrail19.json#eventID=582da5c6-ff93-4410-a6f2-9c53138bb34
a9c610323-675b-4de3-bc3b-6cb4f2553eee,EVENT,READ,datasync.amazonaws.com,ListTaskExecutions,2020-09-24T18:17:23Z,us-east-1,60.219.252.71,Boto3/1.14.28 Python/3.8.5 Linux/5.8.0-kali1-amd64 Botocore/1.17.28,SUCCESS,flaws_cloudtrail19.json#eventID=a9c610323-675b-4de3-bc3b-6cb4f2553eee
4d597fa0-2a50-4a02-a912-6d601d9ee965,EVENT,READ,ds.amazonaws.com,ListLogSubscriptions,2020-09-24T18:17:23Z,us-east-1,60.219.252.71,Boto3/1.14.28 Python/3.8.5 Linux/5.8.0-kali1-amd64 Botocore/1.17.28,FAILURE,flaws_cloudtrail19.json#eventID=4d597fa0-2a50-4a02-a912-6d601d9ee965
dd5387b6-fc2e-4a9a-95f1-d4978e9c8533,EVENT,READ,datasync.amazonaws.com,ListTasks,2020-09-24T18:17:23Z,us-east-1,60.219.252.71,Boto3/1.14.28 Python/3.8.5 Linux/5.8.0-kali1-amd64 Botocore/1.17.28,SUCCESS,flaws_cloudtrail19.json#eventID=dd5387b6-fc2e-4a9a-95f1-d4978e9c8533
01c8a550-9172-412e-a343-cf67806fc036,EVENT,READ,dynamodb.amazonaws.com,ListGlobalTables,2020-09-24T18:17:24Z,us-east-1,60.219.252.71,Boto3/1.14.28 Python/3.8.5 Linux/5.8.0-kali1-amd64 Botocore/1.17.28,SUCCESS,flaws_cloudtrail19.json#eventID=01c8a550-9172-412e-a343-cf67806fc036
35cace6d-7fe7-4757-b595-3b5cb587ead9,EVENT,READ,dynamodb.amazonaws.com,ListBackups,2020-09-24T18:17:24Z,us-east-1,60.219.252.71,Boto3/1.14.28 Python/3.8.5 Linux/5.8.0-kali1-amd64 Botocore/1.17.28,SUCCESS,flaws_cloudtrail19.json#eventID=35cace6d-7fe7-4757-b595-3b5cb587ead9
d6ee7cb4-e648-4df3-9645-fe7fae9ac551,EVENT,READ,dynamodb.amazonaws.com,ListTables,2020-09-24T18:17:24Z,us-east-1,60.219.252.71,Boto3/1.14.28 Python/3.8.5 Linux/5.8.0-kali1-amd64 Botocore/1.17.28,SUCCESS,flaws_cloudtrail19.json#eventID=d6ee7cb4-e648-4df3-9645-fe7fae9ac551
db77019-b308-4489-bfa8-2361c6c8de11,EVENT,READ,dynamodb.amazonaws.com,ListStreams,2020-09-24T18:17:25Z,us-east-1,60.219.252.71,Boto3/1.14.28 Python/3.8.5 Linux/5.8.0-kali1-amd64 Botocore/1.17.28,SUCCESS,flaws_cloudtrail19.json#eventID=db77019-b308-4489-bfa8-2361c6c8de11
8202cd2b-bf99-47a3-8740-e87cc85b7548,EVENT,READ,elasticmapreduce.amazonaws.com,ListSecurityConfigurations,2020-09-24T18:17:26Z,us-east-1,60.219.252.71,Boto3/1.14.28 Python/3.8.5 Linux/5.8.0-kali1-amd64 Botocore/1.17.28,FAILURE,flaws_cloudtrail19.json#eventID=8202cd2b-bf99-47a3-8740-e87cc85b7548
f8de46fe-5817-4586-85d2-169543e0668,EVENT,READ,elasticmapreduce.amazonaws.com,ListClusters,2020-09-24T18:17:26Z,us-east-1,60.219.252.71,Boto3/1.14.28 Python/3.8.5 Linux/5.8.0-kali1-amd64 Botocore/1.17.28,SUCCESS,flaws_cloudtrail19.json#eventID=f8de46fe-5817-4586-85d2-169543e0668
c3cf7cd5-9486-475d-bb94-2ac986cfa20d,EVENT,READ,elastictranscoder.amazonaws.com,ListPresets,2020-09-24T18:17:26Z,us-east-1,60.219.252.71,Boto3/1.14.28 Python/3.8.5 Linux/5.8.0-kali1-amd64 Botocore/1.17.28,FAILURE,flaws_cloudtrail19.json#eventID=c3cf7cd5-9486-475d-bb94-2ac986cfa20d
b2e962203-88a0-4f5e-a337-db3a2594bc7a,EVENT,READ,elastictranscoder.amazonaws.com,ListPipelines,2020-09-24T18:17:26Z,us-east-1,60.219.252.71,Boto3/1.14.28 Python/3.8.5 Linux/5.8.0-kali1-amd64 Botocore/1.17.28,FAILURE,flaws_cloudtrail19.json#eventID=b2e962203-88a0-4f5e-a337-db3a2594bc7a
ac538228f-74d8-4faf-b521-7bdbb1ce9154,EVENT,READ,es.amazonaws.com,ListElasticsearchVersions,2020-09-24T18:17:27Z,us-east-1,60.219.252.71,Boto3/1.14.28 Python/3.8.5 Linux/5.8.0-kali1-amd64 Botocore/1.17.28,FAILURE,flaws_cloudtrail19.json#eventID=ac538228f-74d8-4faf-b521-7bdbb1ce9154
c2156a76-338a-42ee-abde-cbb531c68d86,EVENT,READ,es.amazonaws.com,ListDomainNames,2020-09-24T18:17:27Z,us-east-1,60.219.252.71,Boto3/1.14.28 Python/3.8.5 Linux/5.8.0-kali1-amd64 Botocore/1.17.28,SUCCESS,flaws_cloudtrail19.json#eventID=c2156a76-338a-42ee-abde-cbb531c68d86
b10481b-0e2b-402a-9592-4b1e3d2e45e1,EVENT,READ,firehose.amazonaws.com,ListDeliveryStreams,2020-09-24T18:17:28Z,us-east-1,60.219.252.71,Boto3/1.14.28 Python/3.8.5 Linux/5.8.0-kali1-amd64 Botocore/1.17.28,SUCCESS,flaws_cloudtrail19.json#eventID=b10481b-0e2b-402a-9592-4b1e3d2e45e1
ca824d53-5a4e-4cf8-b4cb-a4eea2b3759d,EVENT,READ,events.amazonaws.com,ListRules,2020-09-24T18:17:28Z,us-east-1,60.219.252.71,Boto3/1.14.28 Python/3.8.5 Linux/5.8.0-kali1-amd64 Botocore/1.17.28,SUCCESS,flaws_cloudtrail19.json#eventID=ca824d53-5a4e-4cf8-b4cb-a4eea2b3759d
d7dae86c-9195-4ae9-8fc9-48217fd6f5a7,EVENT,READ,fms.amazonaws.com,ListMemberAccounts,2020-09-24T18:17:29Z,us-east-1,60.219.252.71,Boto3/1.14.28 Python/3.8.5 Linux/5.8.0-kali1-amd64 Botocore/1.17.28,FAILURE,flaws_cloudtrail19.json#eventID=d7dae86c-9195-4ae9-8fc9-48217fd6f5a7
b668b815-196b-4c08-a008-75eedc3373fc,EVENT,READ,fms.amazonaws.com,ListPolicies,2020-09-24T18:17:29Z,us-east-1,60.219.252.71,Boto3/1.14.28 Python/3.8.5 Linux/5.8.0-kali1-amd64 Botocore/1.17.28,FAILURE,flaws_cloudtrail19.json#eventID=b668b815-196b-4c08-a008-75eedc3373fc
7d34e459-8154-48e9-90a9-53cb85d6f9de,EVENT,READ,gamelift.amazonaws.com,ListBuilds,2020-09-24T18:17:30Z,us-east-1,60.219.252.71,Boto3/1.14.28 Python/3.8.5 Linux/5.8.0-kali1-amd64 Botocore/1.17.28,SUCCESS,flaws_cloudtrail19.json#eventID=7d34e459-8154-48e9-90a9-53cb85d6f9de
85a2c07e-b832-488a-b572-5bfb8e46c057,EVENT,READ,gamelift.amazonaws.com,ListAliases,2020-09-24T18:17:30Z,us-east-1,60.219.252.71,Boto3/1.14.28 Python/3.8.5 Linux/5.8.0-kali1-amd64 Botocore/1.17.28,FAILURE,flaws_cloudtrail19.json#eventID=85a2c07e-b832-488a-b572-5bfb8e46c057
ea7b37b4-a715-4a37-9155-aa81da1db1a1,EVENT,READ,gamelift.amazonaws.com,ListFleets,2020-09-24T18:17:31Z,us-east-1,60.219.252.71,Boto3/1.14.28 Python/3.8.5 Linux/5.8.0-kali1-amd64 Botocore/1.17.28,SUCCESS,flaws_cloudtrail19.json#eventID=ea7b37b4-a715-4a37-9155-aa81da1db1a1
eb385293-06b2-4cdb-8d46-d35370fe47b7,EVENT,READ,greengrass.amazonaws.com,ListGroups,2020-09-24T18:17:45Z,us-east-1,60.219.252.71,Boto3/1.14.28 Python/3.8.5 Linux/5.8.0-kali1-amd64 Botocore/1.17.28,SUCCESS,flaws_cloudtrail19.json#eventID=eb385293-06b2-4cdb-8d46-d35370fe47b7
50f32c48-4a16-4d50-82d9-8451eb98b8bf,EVENT,READ,greengrass.amazonaws.com,ListFunctionDefinitions,2020-09-24T18:17:46Z,us-east-1,60.219.252.71,Boto3/1.14.28 Python/3.8.5 Linux/5.8.0-kali1-amd64 Botocore/1.17.28,SUCCESS,flaws_cloudtrail19.json#eventID=50f32c48-4a16-4d50-82d9-8451eb98b8bf
62dbf483-9649-4665-abf4-97b6b0ed82f9,EVENT,READ,greengrass.amazonaws.com,ListConnectorDefinitions,2020-09-24T18:17:46Z,us-east-1,60.219.252.71,Boto3/1.14.28 Python/3.8.5 Linux/5.8.0-kali1-amd64 Botocore/1.17.28,SUCCESS,flaws_cloudtrail19.json#eventID=62dbf483-9649-4665-abf4-97b6b0ed82f9
f3f3df62-0a3b-4338-ba6d-87035e4d2c03,EVENT,READ,greengrass.amazonaws.com,ListBulkDeployments,2020-09-24T18:17:46Z,us-east-1,60.219.252.71,Boto3/1.14.28 Python/3.8.5 Linux/5.8.0-kali1-amd64 Botocore/1.17.28,SUCCESS,flaws_cloudtrail19.json#eventID=f3f3df62-0a3b-4338-ba6d-87035e4d2c03
49e7f07a-b4f4-4346-b1f4-0efd1fc1c9fa,EVENT,READ,greengrass.amazonaws.com,ListDeviceDefinitions,2020-09-24T18:17:46Z,us-east-1,60.219.252.71,Boto3/1.14.28 Python/3.8.5 Linux/5.8.0-kali1-amd64 Botocore/1.17.28,SUCCESS,flaws_cloudtrail19.json#eventID=49e7f07a-b4f4-4346-b1f4-0efd1fc1c9fa
93a1aae1-5b3a-4571-909f-41b19107036d,EVENT,READ,greengrass.amazonaws.com,ListCoreDefinitions,2020-09-24T18:17:46Z,us-east-1,60.219.252.71,Boto3/1.14.28 Python/3.8.5 Linux/5.8.0-kali1-amd64 Botocore/1.17.28,SUCCESS,flaws_cloudtrail19.json#eventID=93a1aae1-5b3a-4571-909f-41b19107036d
11cf8b7f-7abc-48d6-9af9-f7daf1776b24,EVENT,READ,guardduty.amazonaws.com,ListDetectors,2020-09-24T18:17:47Z,us-east-1,60.219.252.71,Boto3/1.14.28 Python/3.8.5 Linux/5.8.0-kali1-amd64 Botocore/1.17.28,SUCCESS,flaws_cloudtrail19.json#eventID=11cf8b7f-7abc-48d6-9af9-f7daf1776b24
14e70b95-6304-402b-82cd-2cba4f8d25b0,EVENT,READ,guardduty.amazonaws.com,GetInvitationsCount,2020-09-24T18:17:47Z,us-east-1,60.219.252.71,Boto3/1.14.28 Python/3.8.5 Linux/5.8.0-kali1-amd64 Botocore/1.17.28,SUCCESS,flaws_cloudtrail19.json#eventID=14e70b95-6304-402b-82cd-2cba4f8d25b0
2b735df4-540a-40d9-a14d-b12146735512,EVENT,READ,guardduty.amazonaws.com,ListInvitations,2020-09-24T18:17:47Z,us-east-1,60.219.252.71,Boto3/1.14.28 Python/3.8.5 Linux/5.8.0-kali1-amd64 Botocore/1.17.28,SUCCESS,flaws_cloudtrail19.json#eventID=2b735df4-540a-40d9-a14d-b12146735512
808756bf3-dd6b-449f-b851-d2f588f38314,EVENT,READ,kafka.amazonaws.com,ListClusters,2020-09-24T18:17:48Z,us-east-1,60.219.252.71,Boto3/1.14.28 Python/3.8.5 Linux/5.8.0-kali1-amd64 Botocore/1.17.28,FAILURE,flaws_cloudtrail19.json#eventID=808756bf3-dd6b-449f-b851-d2f588f38314
bfa1c038-cef3-4215-9090-1c25829d98,EVENT,READ,inspector.amazonaws.com,ListAssessmentRuns,2020-09-24T18:17:49Z,us-east-1,60.219.252.71,Boto3/1.14.28 Python/3.8.5 Linux/5.8.0-kali1-amd64 Botocore/1.17.28,FAILURE,flaws_cloudtrail19.json#eventID=bfa1c038-cef3-4215-9090-1c25829d98
846760e53-0c1f-46c0-bc85-bbe272542c562,EVENT,READ,kinesisvideo.amazonaws.com,ListStreams,2020-09-24T18:17:49Z,us-east-1,60.219.252.71,Boto3/1.14.28 Python/3.8.5 Linux/5.8.0-kali1-amd64 Botocore/1.17.28,FAILURE,flaws_cloudtrail19.json#eventID=846760e53-0c1f-46c0-bc85-bbe272542c562
9f4fff16-5e57-4d6e-9c9e-9ebbd53f6968,EVENT,READ,inspector.amazonaws.com,ListAssessmentTemplates,2020-09-24T18:17:50Z,us-east-1,60.219.252.71,Boto3/1.14.28 Python/3.8.5 Linux/5.8.0-kali1-amd64 Botocore/1.17.28,FAILURE,flaws_cloudtrail19.json#eventID=9f4fff16-5e57-4d6e-9c9e-9ebbd53f6968
e19972c9-eedd-4a9c-ba5f-7ff52c2c2874,EVENT,READ,inspector.amazonaws.com,ListAssessmentTargets,2020-09-24T18:17:50Z,us-east-1,60.219.252.71,Boto3/1.14.28 Python/3.8.5 Linux/5.8.0-kali1-amd64 Botocore/1.17.28,FAILURE,flaws_cloudtrail19.json#eventID=e19972c9-eedd-4a9c-ba5f-7ff52c2c2874
390f231c-6742-44bb-8d6a-1c86726561b2,EVENT,READ,inspector.amazonaws.com,ListRulesPackages,2020-09-24T18:17:51Z,us-east-1,60.219.252.71,Boto3/1.14.28 Python/3.8.5 Linux/5.8.0-kali1-amd64 Botocore/1.17.28,FAILURE,flaws_cloudtrail19.json#eventID=390f231c-6742-44bb-8d6a-1c86726561b2
0be58b93-5e44-460f-b9ee-2c43e72b77a5,EVENT,READ,inspector.amazonaws.com,ListFindings,2020-09-24T18:17:51Z,us-east-1,60.219.252.71,Boto3/1.14.28 Python/3.8.5 Linux/5.8.0-kali1-amd64 Botocore/1.17.28,FAILURE,flaws_cloudtrail19.json#eventID=0be58b93-5e44-460f-b9ee-2c43e72b77a5
ca50d38b-ef5d-4daa-bd5a-4709d77a65b1,EVENT,READ,kinesis.amazonaws.com,ListShards,2020-09-24T18:17:52Z,us-east-1,60.219.252.71,Boto3/1.14.28 Python/3.8.5 Linux/5.8.0-kali1-amd64 Botocore/1.17.28,FAILURE,flaws_cloudtrail19.json#eventID=ca50d38b-ef5d-4daa-bd5a-4709d77a65b1
17ade33d-74e0-4c2f-8c71-fc5f7e12e490,EVENT,READ,kinesis.amazonaws.com,ListStreams,2020-09-24T18:17:52Z,us-east-1,60.219.252.71,Boto3/1.14.28 Python/3.8.5 Linux/5.8.0-kali1-amd64 Botocore/1.17.28,SUCCESS,flaws_cloudtrail19.json#eventID=17ade33d-74e0-4c2f-8c71-fc5f7e12e490
772e136d-de96-419c-8fe6-069a023f1115,EVENT,READ,kinesisanalytics.amazonaws.com,ListApplications,2020-09-24T18:17:53Z,us-east-1,60.219.252.71,Boto3/1.14.28 Python/3.8.5 Linux/5.8.0-kali1-amd64 Botocore/1.17.28,SUCCESS,flaws_cloudtrail19.json#eventID=772e136d-de96-419c-8fe6-069a023f1115
2e4cc69d-2448-48be-b299-6ad329d996af,EVENT,READ,kinesisanalytics.amazonaws.com,ListApplications,2020-09-24T18:17:53Z,us-east-1,60.219.252.71,Boto3/1.14.28 Python/3.8.5 Linux/5.8.0-kali1-amd64 Botocore/1.17.28,SUCCESS,flaws_cloudtrail19.json#eventID=2e4cc69d-2448-48be-b299-6ad329d996af
f3d16691-8663-4461-8b75-1e14f08dcc66,EVENT,READ,kms.amazonaws.com,ListAliases,2020-09-24T18:17:54Z,us-east-1,60.219.252.71,Boto3/1.14.28 Python/3.8.5 Linux/5.8.0-kali1-amd64 Botocore/1.17.28,SUCCESS,flaws_cloudtrail19.json#eventID=f3d16691-8663-4461-8b75-1e14f08dcc66
aa9b4202-7313-4871-bfd9-fd9e65171cc6,EVENT,READ,kms.amazonaws.com,ListKeys,2020-09-24T18:17:54Z,us-east-1,60.219.252.71,Boto3/1.14.28 Python/3.8.5 Linux/5.8.0-kali1-amd64 Botocore/1.17.28,SUCCESS,flaws_cloudtrail19.json#eventID=aa9b4202-7313-4871-bfd9-fd9e65171cc6
b144746e-abd3-43e9-a009-8cc3626dff35,EVENT,READ,iotanalytics.amazonaws.com,ListDatastores,2020-09-24T18:17:55Z,us-east-1,60.219.252.71,Boto3/1.14.28 Python/3.8.5 Linux/5.8.0-kali1-amd64 Botocore/1.17.28,FAILURE,flaws_cloudtrail19.json#eventID=b144746e-abd3-43e9-a009-8cc3626dff35
ec84008d-6ba5-4db8-ae75-b8993b433e60,EVENT,READ,iotanalytics.amazonaws.com,ListChannels,2020-09-24T18:17:55Z,us-east-1,60.219.252.71,Boto3/1.14.28 Python/3.8.5 Linux/5.8.0-kali1-amd64 Botocore/1.17.28,FAILURE,flaws_cloudtrail19.json#eventID=ec84008d-6ba5-4db8-ae75-b8993b433e60
2ff2aec3-5f04-43f3-8859-dde73a22bfc8,EVENT,READ,iotanalytics.amazonaws.com,ListDatasets,2020-09-24T18:17:55Z,us-east-1,60.219.252.71,Boto3/1.14.28 Python/3.8.5 Linux/5.8.0-kali1-amd64 Botocore/1.17.28,FAILURE,flaws_cloudtrail19.json#eventID=2ff2aec3-5f04-43f3-8859-dde73a22bfc8
02506a4-0622-4281-ae1a-267ca192eb00,EVENT,READ,iotanalytics.amazonaws.com,ListPipelines,2020-09-24T18:17:55Z,us-east-1,60.219.252.71,Boto3/1.14.28 Python/3.8.5 Linux/5.8.0-kali1-amd64 Botocore/1.17.28,FAILURE,flaws_cloudtrail19.json#eventID=02506a4-0622-4281-ae1a-267ca192eb00
213e0494-563e-42b7-ba4e-2d9909dd4559,EVENT,READ,iot.amazonaws.com,ListActiveViolations,2020-09-24T18:17:56Z,us-east-1,apigateway.amazonaws.com,apigateway.amazonaws.com,SUCCESS,flaws_cloudtrail19.json#eventID=213e0494-563e-42b7-ba4e-2d9909dd4559
a76b3fda-bbed-4d35-94db-8dc3f667c80f,EVENT,READ,iot.amazonaws.com,GetLoggingOptions,2020-09-24T18:17:56Z,us-east-1,apigateway.amazonaws.com,apigateway.amazonaws.com,FAILURE,flaws_cloudtrail19.json#eventID=a76b3fda-bbed-4d35-94db-8dc3f667c80f
ddc110003-a5e8-4564-8a0c-e073d55cefcd,EVENT,READ,iot.amazonaws.com,ListIndices,2020-09-24T18:17:56Z,us-east-1,apigateway.amazonaws.com,apigateway.amazonaws.com,SUCCESS,flaws_cloudtrail19.json#eventID=ddc110003-a5e8-4564-8a0c-e073d55cefcd
54090b-28c8-4d7a-bf64-3c2a18d6887c,EVENT,READ,iot.amazonaws.com,ListCertificates,2020-09-24T18:17:56Z,us-east-1,apigateway.amazonaws.com,apigateway.amazonaws.com,SUCCESS,flaws_cloudtrail19.json#eventID=54090b-28c8-4d7a-bf64-3c2a18d6887c
e10fb11b-7e5d-49c6-8156-5a7ecf663917,EVENT,READ,iot.amazonaws.com,GetIndexingConfiguration,2020-09-24T18:17:56Z,us-east-1,apigateway.amazonaws.com,apigateway.amazonaws.com,FAILURE,flaws_cloudtrail19.json#eventID=e10fb11b-7e5d-49c6-8156-5a7ecf663917
e7c43dd7-024a-496c-8139-601186b8af8b5,EVENT,READ,iot.amazonaws.com,ListOTAUpdates,2020-09-24T18:17:57Z,us-east-1,apigateway.amazonaws.com,apigateway.amazonaws.com,SUCCESS,flaws_cloudtrail19.json#eventID=e7c43dd7-024a-496c-8139-601186b8af8b5
919b4d99-9e50-49d6-a247-467cd63f543f,EVENT,READ,iot.amazonaws.com,ListOutgoingCertificates,2020-09-24T18:17:57Z,us-east-1,apigateway.amazonaws.com,apigateway.amazonaws.com,SUCCESS,flaws_cloudtrail19.json#eventID=919b4d99-9e50-49d6-a247-467cd63f543f
d82518e9-5edd-4082-9097-9c3e6b4521db,EVENT,READ,iot.amazonaws.com,ListThings,2020-09-24T18:17:57Z,us-east-1,apigateway.amazonaws.com,apigateway.amazonaws.com,SUCCESS,flaws_cloudtrail19.json#eventID=d82518e9-5edd-4082-9097-9c3e6b4521db
7dc74bf7-9187-4082-b707-a5a547322,EVENT,READ,iot.amazonaws.com,ListPolicies,2020-09-24T18:17:57Z,us-east-1,apigateway.amazonaws.com,apigateway.amazonaws.com,SUCCESS,flaws_cloudtrail19.json#eventID=7dc74bf7-9187-4082-b707-a5a547322
92ad1c58-ba02-4df3-ad3f-24b9494aac69,EVENT,READ,iot.amazonaws.com,ListJobs,2020-09-24T18:17:57Z,us-east-1,apigateway.amazonaws.com,apigateway.amazonaws.com,SUCCESS,flaws_cloudtrail19.json#eventID=92ad1c58-ba02-4df3-ad3f-24b9494aac69
a297263f9-2a55-4919-a1eb-01392bfc0487,EVENT,READ,iot.amazonaws.com,ListV2LoggingLevels,2020-09-24T18:17:57Z,us-east-1,apigateway.amazonaws.com,apigateway.amazonaws.com,FAILURE,flaws_cloudtrail19.json#eventID=a297263f9-2a55-4919-a1eb-01392bfc0487
3078e74b-a909-45e4-a861-4eae2f1af480,EVENT,READ,mediapackage.amazonaws.com,ListChannels,2020-09-24T18:17:58Z,us-east-1,60.219.252.71,Boto3/1.14.28 Python/3.8.5 Linux/5.8.0-kali1-amd64 Botocore/1.17.28,FAILURE,flaws_cloudtrail19.json#eventID=3078e74b-a909-45e4-a861-4eae2f1af480
51e1b5d8-379c-4e97-a9f1-12a0e6ba9b89,EVENT,READ,mediapackage.amazonaws.com,ListOriginEndpoints,2020-09-24T18:17:58Z,us-east-1,60.219.252.71,Boto3/1.14.28 Python/3.8.5 Linux/5.8.0-kali1-amd64 Botocore/1.17.28,FAILURE,flaws_cloudtrail19.json#eventID=51e1b5d8-379c-4e97-a9f1-12a0e6ba9b89
7a27a8b4-1d00-4674-b26c-4c39b0fe084f,EVENT,READ,polly.amazonaws.com,ListSpeechSynthesisTasks,2020-09-24T18:17:59Z,us-east-1,60.219.252.71,Boto3/1.14.28 Python/3.8.5 Linux/5.8.0-kali1-amd64 Botocore/1.17.28,FAILURE,flaws_cloudtrail19.json#eventID=7a27a8b4-1d00-4674-b26c-4c39b0fe084f
dc73bdf7-39f1-495a-a620-5b922456b82,EVENT,READ,polly.amazonaws.com,ListLexicons,2020-09-24T18:17:59Z,us-east-1,60.219.252.71,Boto3/1.14.28 Python/3.8.5 Linux/5.8.0-kali1-amd64 Botocore/1.17.28,FAILURE,flaws_cloudtrail19.json#eventID=dc73bdf7-39f1-495a-a620-5b922456b82
40fa3a17-73db-4a02-974e-0e215464e30b,EVENT,READ,mediatailor.amazonaws.com,ListPlaybackConfigurations,2020-09-24T18:17:59Z,us-east-1,60.219.252.71,Boto3/1.14.28 Python/3.8.5 Linux/5.8.0-kali1-amd64 Botocore/1.17.28,FAILURE,flaws_cloudtrail19.json#eventID=40fa3a17-73db-4a02-974e-0e215464e30b
f3154c50-d3b4-4a1d-a68f-c6bfb8a5710e,EVENT,READ,organizations.amazonaws.com,ListHandshakesForAccount,2020-09-24T18:18:03Z,us-east-1,60.219.252.71,Boto3/1.14.28 Python/3.8.5 Linux/5.8.0-kali1-amd64 Botocore/1.17.28,SUCCESS,flaws_cloudtrail19.json#eventID=f3154c50-d3b4-4a1d-a68f-c6bfb8a5710e
601dd91c-3841-4d5b-8272-fd86bbc4ce76,EVENT,READ,mturk-requester.amazonaws.com,ListBonusPayments,2020-09-24T18:18:04Z,us-east-1,60.219.252.71,Boto3/1.14.28 Python/3.8.5 Linux/5.8.0-kali1-amd64 Botocore/1.17.28,FAILURE,flaws_cloudtrail19.json#eventID=601dd91c-3841-4d5b-8272-fd86bbc4ce76
d2433ca4-5b91-4bca-bef5-b777556b50ec,EVENT,READ,mturk-requester.amazonaws.com,ListHITs,2020-09-24T18:18:04Z,us-east-1,60.219.252.71,Boto3/1.14.28 Python/3.8.5 Linux/5.8.0-kali1-amd64 Botocore/1.17.28,FAILURE,flaws_cloudtrail19.json#eventID=d2433ca4-5b91-4bca-bef5-b777556b50ec
e1061a7c-21b8-402b-92c6-d0ab02c4a8ed,EVENT,READ,mturk-requester.amazonaws.com,ListReviewableHITs,2020-09-24T18:18:05Z,us-east-1,60.219.252.71,Boto3/1.14.28 Python/3.8.5 Linux/5.8.0-kali1-amd64 Botocore/1.17.28,FAILURE,flaws_cloudtrail19.json#eventID=e1061a7c-21b8-402b-92c6-d0ab02c4a8ed
0bd391141-48bc-4137-86e3-23ddcfe99d6f,EVENT,READ,mturk-requester.amazonaws.com,ListQualificationRequests,2020-09-24T18:18:05Z,us-east-1,60.219.252.71,Boto3/1.14.28 Python/3.8.5 Linux/5.8.0-kali1-amd64 Botocore/1.17.28,FAILURE,flaws_cloudtrail19.json#eventID=0bd391141-48bc-4137-86e3-23ddcfe99d6f
ab2ba820-c12f-4a51-82ff-b909a9f1dbd9,EVENT,READ,mturk-requester.amazonaws.com,ListWorkerBlocks,2020-09-24T18:18:06Z,us-east-1,60.219.252.71,Boto3/1.14.28 Python/3.8.5 Linux/5.8.0-kali1-amd64 Botocore/1.17.28,FAILURE,flaws_cloudtrail19.json#eventID=ab2ba820-c12f-4a51-82ff-b909a9f1dbd9
9bccd1d5-3896-4874-8cd4-b94f68f3a4a5,EVENT,READ,amazonmq.amazonaws.com,ListBrokers,2020-09-24T18:18:07Z,us-east-1,201.212.200.8,Boto3/1.14.28 Python/3.8.5 Linux/5.8.0-kali1-amd64 Botocore/1.17.28,FAILURE,flaws_cloudtrail19.json#eventID=9bccd1d5-3896-4874-8cd4-b94f68f3a4a5
